transactions_id,sale_date,sale_time,customer_id,gender,age,category,quantity,price_per_unit,cogs,total_sale,,,d
167,11-09-2026,20:58:00,73,Female,43,Clothing,3,50,49,150,,,
172,12-09-2026,18:09:00,52,Male,32,Beauty,2,25,28,50,,,
375,13-09-2026,17:32:00,25,Male,32,Clothing,1,50,52,50,,,
538,14-09-2026,18:20:00,102,Male,18,Clothing,3,50,56.5,150,,,
794,15-09-2026,21:47:00,145,Female,60,Beauty,1,300,315,300,,,
1167,16-09-2026,21:21:00,9,Female,43,Clothing,3,50,54,150,,,
1172,17-09-2026,21:12:00,150,Male,32,Beauty,2,25,28.5,50,,,
1375,18-09-2026,17:50:00,79,Male,32,Clothing,1,50,59,50,,,
1538,19-09-2026,20:57:00,21,Male,18,Clothing,3,50,53.5,150,,,
1794,20-09-2026,19:40:00,26,Female,60,Beauty,1,300,351,300,,,
131,21-09-2026,22:32:00,44,Female,21,Beauty,2,300,375,600,,,
330,22-09-2026,20:18:00,116,Female,25,Beauty,4,50,55,200,,,
494,23-09-2026,20:18:00,140,Female,42,Beauty,4,50,58,200,,,
1131,24-09-2026,19:16:00,130,Female,21,Beauty,2,300,336,600,,,
1330,25-09-2026,17:49:00,20,Female,25,Beauty,4,50,48,200,,,
1494,26-09-2026,19:29:00,74,Female,42,Beauty,4,50,62.5,200,,,
513,27-09-2026,18:31:00,85,Male,24,Electronics,4,25,24.5,100,,,
573,28-09-2026,22:59:00,78,Male,49,Beauty,2,30,36.3,60,,,
1513,29-09-2026,21:47:00,19,Male,24,Electronics,4,25,31,100,,,
1573,30-09-2026,21:45:00,148,Male,49,Beauty,2,30,31.2,60,,,
241,01-10-2026,20:21:00,108,Female,23,Electronics,3,25,26.75,75,,,
579,02-10-2026,17:43:00,41,Female,38,Electronics,1,30,36.6,30,,,
1241,03-10-2026,17:28:00,26,Female,23,Electronics,3,25,24.5,75,,,
1579,04-10-2026,17:38:00,119,Female,38,Electronics,1,30,28.8,30,,,
218,05-10-2026,20:39:00,144,Male,64,Beauty,3,30,33.9,90,,,
846,06-10-2026,18:46:00,13,Male,42,Beauty,1,50,59.5,50,,,
1218,07-10-2026,22:11:00,30,Male,64,Beauty,3,30,34.2,90,,,
1846,08-10-2026,17:51:00,83,Male,42,Beauty,1,50,49.5,50,,,
616,09-10-2026,19:18:00,122,Male,41,Clothing,2,50,49.5,100,,,
1616,10-10-2026,18:41:00,121,Male,41,Clothing,2,50,59,100,,,
523,11-10-2026,19:18:00,110,Female,62,Electronics,1,300,375,300,,,
643,12-10-2026,22:26:00,63,Female,28,Electronics,3,30,28.8,90,,,
1523,13-10-2026,20:40:00,150,Female,62,Electronics,1,300,330,300,,,
1643,14-10-2026,21:47:00,12,Female,28,Electronics,3,30,33.3,90,,,
351,15-10-2026,22:16:00,38,Female,56,Clothing,3,30,36.6,90,,,
809,16-10-2026,22:51:00,124,Female,62,Beauty,2,50,50,100,,,
954,17-10-2026,21:03:00,87,Female,50,Electronics,3,300,321,900,,,
1351,18-10-2026,20:58:00,88,Female,56,Clothing,3,30,28.5,90,,,
1809,19-10-2026,18:09:00,51,Female,62,Beauty,2,50,61.5,100,,,
1954,20-10-2026,17:30:00,93,Female,50,Electronics,3,300,318,900,,,
897,21-10-2026,17:53:00,15,Female,64,Electronics,2,50,51.5,100,,,
1897,22-10-2026,17:12:00,137,Female,64,Electronics,2,50,62,100,,,
147,23-10-2026,20:30:00,101,Male,23,Electronics,1,300,297,300,,,
204,24-10-2026,21:04:00,101,Male,39,Beauty,1,25,31.25,25,,,
390,25-10-2026,20:53:00,88,Male,39,Electronics,2,50,51,100,,,
1147,26-10-2026,22:14:00,35,Male,23,Electronics,1,300,330,300,,,
1204,27-10-2026,19:24:00,72,Male,39,Beauty,1,25,27.5,25,,,
1390,28-10-2026,22:47:00,117,Male,39,Electronics,2,50,54,100,,,
179,29-10-2026,20:42:00,121,Male,31,Electronics,1,300,375,300,,,
327,30-10-2026,18:30:00,107,Male,57,Electronics,3,50,56,150,,,
626,31-10-2026,21:01:00,65,Female,26,Clothing,4,500,555,2000,,,
873,01-11-2026,20:20:00,137,Female,27,Electronics,4,25,29,100,,,
1179,02-11-2026,17:28:00,122,Male,31,Electronics,1,300,354,300,,,
1327,03-11-2026,21:16:00,118,Male,57,Electronics,3,50,58,150,,,
1626,04-11-2026,19:13:00,19,Female,26,Clothing,4,500,495,2000,,,
1873,05-11-2026,19:18:00,64,Female,27,Electronics,4,25,26.75,100,,,
196,06-11-2026,19:14:00,43,Female,32,Clothing,3,300,312,900,,,
789,07-11-2026,22:13:00,34,Female,61,Clothing,4,500,510,2000,,,
1196,08-11-2026,21:18:00,93,Female,32,Clothing,3,300,306,900,,,
1789,09-11-2026,17:02:00,144,Female,61,Clothing,4,500,615,2000,,,
89,10-11-2026,21:15:00,117,Female,55,Electronics,4,500,590,2000,,,
707,11-11-2026,20:34:00,117,Female,26,Clothing,1,500,580,500,,,
909,12-11-2026,19:43:00,71,Male,26,Electronics,1,300,288,300,,,
1089,13-11-2026,18:44:00,108,Female,55,Electronics,4,500,555,2000,,,
1707,14-11-2026,18:35:00,144,Female,26,Clothing,1,500,535,500,,,
1909,15-11-2026,19:41:00,17,Male,26,Electronics,1,300,339,300,,,
51,16-11-2026,22:09:00,78,Male,27,Beauty,3,25,24.75,75,,,
154,17-11-2026,17:47:00,24,Male,51,Electronics,3,300,321,900,,,
276,18-11-2026,21:27:00,40,Female,21,Beauty,4,25,27.5,100,,,
497,19-11-2026,18:11:00,127,Male,41,Clothing,4,30,37.2,120,,,
889,20-11-2026,22:32:00,39,Female,35,Electronics,1,50,57.5,50,,,
1051,21-11-2026,17:47:00,104,Male,27,Beauty,3,25,25,75,,,
1154,22-11-2026,21:44:00,29,Male,51,Electronics,3,300,291,900,,,
1276,23-11-2026,18:54:00,140,Female,21,Beauty,4,25,27,100,,,
1497,24-11-2026,21:44:00,109,Male,41,Clothing,4,30,32.4,120,,,
1889,25-11-2026,22:48:00,80,Female,35,Electronics,1,50,56,50,,,
122,26-11-2026,19:02:00,1,Male,64,Electronics,4,30,35.4,120,,,
373,27-11-2026,22:19:00,78,Female,25,Beauty,2,300,333,600,,,
524,28-11-2026,19:52:00,12,Male,46,Beauty,4,300,297,1200,,,
688,29-11-2026,21:45:00,132,Male,56,Clothing,4,25,24.75,100,,,
813,30-11-2026,19:51:00,125,Male,52,Electronics,3,50,62,150,,,
1122,01-12-2026,19:53:00,138,Male,64,Electronics,4,30,31.8,120,,,
1373,02-12-2026,20:26:00,64,Female,25,Beauty,2,300,294,600,,,
1524,03-12-2026,22:10:00,115,Male,46,Beauty,4,300,321,1200,,,
1688,04-12-2026,17:25:00,150,Male,56,Clothing,4,25,26.5,100,,,
1813,05-12-2026,22:24:00,86,Male,52,Electronics,3,50,61.5,150,,,
178,06-12-2026,17:51:00,142,Male,40,Clothing,2,30,34.2,60,,,
208,07-12-2026,20:56:00,144,Female,34,Electronics,4,50,57,200,,,
247,08-12-2026,17:56:00,82,Male,41,Electronics,2,30,31.5,60,,,
290,09-12-2026,21:39:00,86,Female,30,Beauty,2,300,342,600,,,
656,10-12-2026,20:58:00,27,Male,29,Beauty,3,30,29.4,90,,,
735,11-12-2026,21:38:00,153,Female,64,Clothing,4,500,515,2000,,,
1178,12-12-2026,21:15:00,137,Male,40,Clothing,2,30,33,60,,,
1208,13-12-2026,17:44:00,9,Female,34,Electronics,4,50,47.5,200,,,
1247,14-12-2026,18:17:00,78,Male,41,Electronics,2,30,35.7,60,,,
1290,15-12-2026,22:40:00,66,Female,30,Beauty,2,300,318,600,,,
1656,16-12-2026,20:03:00,141,Male,29,Beauty,3,30,35.4,90,,,
1735,17-12-2026,17:26:00,86,Female,64,Clothing,4,500,505,2000,,,
319,18-12-2026,18:50:00,145,Male,31,Clothing,1,500,500,500,,,
670,19-12-2026,17:24:00,59,Male,27,Beauty,1,30,35.7,30,,,
1319,20-12-2026,17:17:00,76,Male,31,Clothing,1,500,585,500,,,
1670,21-12-2026,21:32:00,58,Male,27,Beauty,1,30,34.2,30,,,
385,22-12-2026,19:06:00,127,Male,50,Electronics,3,500,525,1500,,,
1385,23-12-2026,19:22:00,55,Male,50,Electronics,3,500,505,1500,,,
10,24-12-2026,22:55:00,81,Female,52,Clothing,4,50,62.5,200,,,
26,25-12-2026,17:54:00,51,Female,28,Electronics,2,500,600,1000,,,
437,26-12-2026,18:53:00,56,Female,35,Electronics,4,300,345,1200,,,
689,27-12-2026,20:17:00,55,Male,57,Electronics,2,50,52.5,100,,,
1010,28-12-2026,22:11:00,65,Female,52,Clothing,4,50,54.5,200,,,
1026,29-12-2026,19:10:00,60,Female,28,Electronics,2,500,520,1000,,,
1437,30-12-2026,19:19:00,76,Female,35,Electronics,4,300,372,1200,,,
1689,31-12-2026,20:54:00,114,Male,57,Electronics,2,50,47.5,100,,,
558,01-01-2027,17:47:00,108,Female,41,Clothing,1,25,26,25,,,
634,02-01-2027,19:25:00,68,Male,60,Electronics,4,500,535,2000,,,
1558,03-01-2027,20:37:00,91,Female,41,Clothing,1,25,27.75,25,,,
1634,04-01-2027,17:18:00,90,Male,60,Electronics,4,500,520,2000,,,
201,05-01-2027,19:08:00,105,Male,56,Electronics,1,25,29.75,25,,,
286,06-01-2027,22:56:00,92,Male,55,Electronics,2,25,27.75,50,,,
876,07-01-2027,19:39:00,104,Male,43,Clothing,4,30,30,120,,,
1201,08-01-2027,17:28:00,115,Male,56,Electronics,1,25,27.75,25,,,
1286,09-01-2027,17:23:00,111,Male,55,Electronics,2,25,28.5,50,,,
1876,10-01-2027,19:53:00,68,Male,43,Clothing,4,30,32.1,120,,,
55,11-01-2027,20:32:00,57,Male,31,Beauty,4,30,31.8,120,,,
428,12-01-2027,22:44:00,50,Female,40,Electronics,4,50,49.5,200,,,
441,13-01-2027,22:00:00,85,Male,57,Beauty,4,300,351,1200,,,
976,14-01-2027,19:50:00,56,Female,48,Beauty,2,300,345,600,,,
1055,15-01-2027,21:35:00,97,Male,31,Beauty,4,30,37.5,120,,,
1428,16-01-2027,18:44:00,96,Female,40,Electronics,4,50,57,200,,,
1441,17-01-2027,21:38:00,63,Male,57,Beauty,4,300,354,1200,,,
1976,18-01-2027,21:10:00,108,Female,48,Beauty,2,300,360,600,,,
149,19-01-2027,17:52:00,73,Male,22,Clothing,3,25,27,75,,,
227,20-01-2027,19:19:00,87,Male,36,Electronics,2,50,50.5,100,,,
393,21-01-2027,18:52:00,85,Female,22,Beauty,2,500,595,1000,,,
401,22-01-2027,19:03:00,51,Female,62,Clothing,1,300,372,300,,,
546,23-01-2027,22:32:00,57,Female,36,Electronics,4,50,53.5,200,,,
872,24-01-2027,22:18:00,113,Female,63,Beauty,3,25,24.75,75,,,
914,25-01-2027,22:25:00,83,Female,59,Electronics,1,500,510,500,,,
1149,26-01-2027,19:23:00,98,Male,22,Clothing,3,25,29.75,75,,,
1227,27-01-2027,20:09:00,103,Male,36,Electronics,2,50,47.5,100,,,
1393,28-01-2027,17:24:00,56,Female,22,Beauty,2,500,580,1000,,,
1401,29-01-2027,21:20:00,85,Female,62,Clothing,1,300,294,300,,,
1546,30-01-2027,19:06:00,93,Female,36,Electronics,4,50,48,200,,,
1872,31-01-2027,17:02:00,57,Female,63,Beauty,3,25,26.25,75,,,
1914,01-02-2027,17:49:00,70,Female,59,Electronics,1,500,510,500,,,
310,02-02-2027,21:34:00,76,Female,28,Beauty,1,25,31,25,,,
844,03-02-2027,17:54:00,95,Male,35,Clothing,3,50,62,150,,,
852,04-02-2027,19:35:00,82,Female,41,Clothing,1,300,375,300,,,
1310,05-02-2027,21:31:00,74,Female,28,Beauty,1,25,24.75,25,,,
1844,06-02-2027,20:30:00,70,Male,35,Clothing,3,50,50.5,150,,,
1852,07-02-2027,18:09:00,109,Female,41,Clothing,1,300,333,300,,,
97,08-02-2027,18:17:00,112,Female,51,Beauty,2,500,555,1000,,,
619,09-02-2027,18:10:00,56,Male,47,Electronics,4,25,26.25,100,,,
948,10-02-2027,22:06:00,52,Female,23,Electronics,3,25,28.75,75,,,
1097,11-02-2027,20:53:00,86,Female,51,Beauty,2,500,485,1000,,,
1619,12-02-2027,18:07:00,61,Male,47,Electronics,4,25,24.25,100,,,
1948,13-02-2027,21:09:00,100,Female,23,Electronics,3,25,24.5,75,,,
456,14-02-2027,19:45:00,51,Male,57,Electronics,2,30,33.9,60,,,
627,15-02-2027,18:14:00,79,Male,57,Clothing,1,50,55.5,50,,,
1456,16-02-2027,18:49:00,85,Male,57,Electronics,2,30,37.2,60,,,
1627,17-02-2027,17:21:00,84,Male,57,Clothing,1,50,60,50,,,
22,18-02-2027,17:11:00,66,Male,18,Clothing,2,50,60.5,100,,,
121,19-02-2027,18:57:00,110,Female,28,Electronics,4,50,54.5,200,,,
431,20-02-2027,22:02:00,99,Male,63,Electronics,4,300,345,1200,,,
1022,21-02-2027,17:49:00,69,Male,18,Clothing,2,50,52.5,100,,,
1121,22-02-2027,21:10:00,95,Female,28,Electronics,4,50,50.5,200,,,
1431,23-02-2027,21:28:00,114,Male,63,Electronics,4,300,312,1200,,,
370,24-02-2027,21:04:00,61,Male,23,Electronics,2,30,34.8,60,,,
711,25-02-2027,22:26:00,103,Male,26,Electronics,3,500,575,1500,,,
754,26-02-2027,18:40:00,90,Female,43,Electronics,4,25,23.75,100,,,
943,27-02-2027,19:29:00,90,Female,57,Clothing,4,300,318,1200,,,
1370,28-02-2027,22:51:00,90,Male,23,Electronics,2,30,36,60,,,
1711,01-03-2027,20:33:00,113,Male,26,Electronics,3,500,570,1500,,,
1754,02-03-2027,21:03:00,107,Female,43,Electronics,4,25,28.5,100,,,
1943,03-03-2027,21:00:00,108,Female,57,Clothing,4,300,321,1200,,,
350,04-03-2027,17:41:00,61,Male,25,Beauty,3,25,28.5,75,,,
786,05-03-2027,20:38:00,78,Male,48,Clothing,4,25,28.5,100,,,
1350,06-03-2027,22:02:00,93,Male,25,Beauty,3,25,29.25,75,,,
1786,07-03-2027,21:26:00,69,Male,48,Clothing,4,25,28.75,100,,,
109,08-03-2027,19:57:00,94,Female,34,Electronics,4,500,560,2000,,,
191,09-03-2027,21:24:00,71,Male,64,Beauty,1,25,28.25,25,,,
1109,10-03-2027,22:13:00,114,Female,34,Electronics,4,500,590,2000,,,
1191,11-03-2027,17:20:00,88,Male,64,Beauty,1,25,25,25,,,
340,12-03-2027,22:59:00,54,Female,36,Clothing,4,300,294,1200,,,
555,13-03-2027,19:35:00,103,Male,25,Beauty,1,300,360,300,,,
826,14-03-2027,19:08:00,81,Female,46,Clothing,1,300,303,300,,,
962,15-03-2027,22:02:00,76,Male,44,Clothing,2,30,35.1,60,,,
1340,16-03-2027,20:55:00,92,Female,36,Clothing,4,300,348,1200,,,
1555,17-03-2027,18:54:00,55,Male,25,Beauty,1,300,312,300,,,
1826,18-03-2027,22:05:00,104,Female,46,Clothing,1,300,297,300,,,
1962,19-03-2027,18:59:00,65,Male,44,Clothing,2,30,32.7,60,,,
249,20-03-2027,20:17:00,109,Male,20,Clothing,1,50,53.5,50,,,
1249,21-03-2027,21:44:00,95,Male,20,Clothing,1,50,60,50,,,
922,22-03-2027,22:54:00,103,Male,41,Electronics,1,50,60.5,50,,,
1922,23-03-2027,20:07:00,72,Male,41,Electronics,1,50,48.5,50,,,
600,24-03-2027,18:39:00,64,Female,59,Beauty,2,500,525,1000,,,
680,25-03-2027,22:04:00,110,Female,53,Clothing,3,300,330,900,,,
770,26-03-2027,22:49:00,71,Male,32,Clothing,1,50,55,50,,,
1600,27-03-2027,17:44:00,67,Female,59,Beauty,2,500,575,1000,,,
1680,28-03-2027,17:12:00,72,Female,53,Clothing,3,300,324,900,,,
1770,29-03-2027,20:08:00,65,Male,32,Clothing,1,50,56,50,,,
60,30-03-2027,18:15:00,91,Male,30,Beauty,3,50,60.5,150,,,
250,31-03-2027,23:00:00,91,Male,48,Electronics,1,50,60.5,50,,,
516,01-04-2027,18:38:00,85,Male,30,Beauty,4,25,24.25,100,,,
937,02-04-2027,19:57:00,50,Female,62,Beauty,1,500,510,500,,,
1060,03-04-2027,18:29:00,71,Male,30,Beauty,3,50,57,150,,,
1250,04-04-2027,20:39:00,96,Male,48,Electronics,1,50,48.5,50,,,
1516,05-04-2027,17:19:00,54,Male,30,Beauty,4,25,24.5,100,,,
1937,06-04-2027,17:57:00,52,Female,62,Beauty,1,500,620,500,,,
318,07-04-2027,21:26:00,57,Male,61,Clothing,1,25,29.25,25,,,
342,08-04-2027,17:24:00,85,Female,43,Clothing,4,500,500,2000,,,
564,09-04-2027,20:14:00,114,Male,50,Electronics,2,50,55.5,100,,,
767,10-04-2027,22:44:00,72,Male,39,Beauty,3,25,24.5,75,,,
1318,11-04-2027,22:57:00,55,Male,61,Clothing,1,25,27,25,,,
1342,12-04-2027,23:00:00,114,Female,43,Clothing,4,500,485,2000,,,
1564,13-04-2027,22:55:00,115,Male,50,Electronics,2,50,49.5,100,,,
1767,14-04-2027,17:35:00,87,Male,39,Beauty,3,25,28.25,75,,,
503,15-04-2027,20:06:00,63,Male,45,Beauty,4,500,570,2000,,,
869,16-04-2027,22:16:00,51,Male,37,Beauty,3,500,485,1500,,,
1503,17-04-2027,18:28:00,67,Male,45,Beauty,4,500,605,2000,,,
1869,18-04-2027,19:51:00,113,Male,37,Beauty,3,500,605,1500,,,
126,19-04-2027,18:16:00,63,Female,28,Clothing,3,30,28.8,90,,,
349,20-04-2027,17:05:00,78,Female,57,Beauty,1,50,48.5,50,,,
440,21-04-2027,20:15:00,110,Male,64,Clothing,2,300,348,600,,,
1126,22-04-2027,17:12:00,62,Female,28,Clothing,3,30,28.8,90,,,
1349,23-04-2027,21:57:00,112,Female,57,Beauty,1,50,49.5,50,,,
1440,24-04-2027,19:20:00,86,Male,64,Clothing,2,300,354,600,,,
124,25-04-2027,21:17:00,83,Male,33,Clothing,4,500,515,2000,,,
324,26-04-2027,17:52:00,54,Female,52,Electronics,3,50,49,150,,,
677,27-04-2027,21:13:00,65,Female,19,Beauty,3,500,555,1500,,,
1124,28-04-2027,20:04:00,83,Male,33,Clothing,4,500,515,2000,,,
1324,29-04-2027,20:29:00,56,Female,52,Electronics,3,50,55,150,,,
1677,30-04-2027,20:51:00,84,Female,19,Beauty,3,500,490,1500,,,
30,01-05-2027,20:05:00,59,Female,39,Beauty,3,300,285,900,,,
226,02-05-2027,17:02:00,69,Female,61,Clothing,1,50,57.5,50,,,
229,03-05-2027,19:23:00,92,Male,58,Beauty,3,30,36.9,90,,,
896,04-05-2027,19:17:00,56,Female,30,Electronics,2,25,30.75,50,,,
959,05-05-2027,17:59:00,54,Female,42,Electronics,2,30,28.5,60,,,
998,06-05-2027,17:32:00,61,Female,23,Beauty,4,25,30.5,100,,,
1030,07-05-2027,18:02:00,96,Female,39,Beauty,3,300,309,900,,,
1226,08-05-2027,17:52:00,102,Female,61,Clothing,1,50,51,50,,,
1229,09-05-2027,21:08:00,62,Male,58,Beauty,3,30,34.5,90,,,
1896,10-05-2027,20:19:00,87,Female,30,Electronics,2,25,30.75,50,,,
1959,11-05-2027,19:56:00,95,Female,42,Electronics,2,30,34.2,60,,,
1998,12-05-2027,19:53:00,90,Female,23,Beauty,4,25,24,100,,,
12,13-05-2027,22:09:00,114,Male,35,Beauty,3,25,25.25,75,,,
1012,14-05-2027,18:47:00,56,Male,35,Beauty,3,25,27.25,75,,,
710,15-05-2027,21:11:00,71,Female,26,Electronics,3,500,495,1500,,,
776,16-05-2027,18:57:00,109,Male,35,Clothing,3,30,30.9,90,,,
817,17-05-2027,21:12:00,87,Male,30,Beauty,4,50,49,200,,,
1710,18-05-2027,20:14:00,104,Female,26,Electronics,3,500,610,1500,,,
1776,19-05-2027,20:07:00,111,Male,35,Clothing,3,30,32.1,90,,,
1817,20-05-2027,21:22:00,82,Male,30,Beauty,4,50,50,200,,,
334,21-05-2027,20:37:00,103,Male,31,Electronics,3,300,360,900,,,
343,22-05-2027,18:44:00,68,Male,21,Electronics,2,25,30,50,,,
628,23-05-2027,18:00:00,66,Female,19,Beauty,4,50,59.5,200,,,
983,24-05-2027,20:12:00,61,Female,29,Clothing,1,300,345,300,,,
1334,25-05-2027,20:37:00,60,Male,31,Electronics,3,300,366,900,,,
1343,26-05-2027,20:10:00,87,Male,21,Electronics,2,25,28.5,50,,,
1628,27-05-2027,22:23:00,51,Female,19,Beauty,4,50,58.5,200,,,
1983,28-05-2027,21:38:00,114,Female,29,Clothing,1,300,303,300,,,
141,29-05-2027,19:26:00,54,Female,22,Electronics,1,50,59,50,,,
145,30-05-2027,19:21:00,64,Female,39,Clothing,3,25,27.5,75,,,
507,31-05-2027,21:40:00,52,Female,37,Electronics,3,500,485,1500,,,
841,01-06-2027,20:58:00,108,Male,31,Electronics,4,25,28.5,100,,,
898,02-06-2027,20:55:00,53,Female,42,Clothing,3,30,35.1,90,,,
951,03-06-2027,21:35:00,58,Male,33,Beauty,2,50,57.5,100,,,
1141,04-06-2027,19:13:00,65,Female,22,Electronics,1,50,58,50,,,
1145,05-06-2027,19:19:00,87,Female,39,Clothing,3,25,31,75,,,
1507,06-06-2027,22:14:00,95,Female,37,Electronics,3,500,520,1500,,,
1841,07-06-2027,18:55:00,94,Male,31,Electronics,4,25,28.25,100,,,
1898,08-06-2027,18:17:00,81,Female,42,Clothing,3,30,35.1,90,,,
1951,09-06-2027,18:56:00,54,Male,33,Beauty,2,50,59.5,100,,,
181,10-06-2027,19:59:00,79,Male,19,Electronics,4,300,327,1200,,,
1181,11-06-2027,18:28:00,84,Male,19,Electronics,4,300,354,1200,,,
784,12-06-2027,22:44:00,71,Female,34,Electronics,1,500,610,500,,,
1784,13-06-2027,20:58:00,100,Female,34,Electronics,1,500,500,500,,,
20,14-06-2027,21:35:00,85,Male,22,Clothing,3,300,345,900,,,
690,15-06-2027,18:39:00,91,Female,52,Clothing,3,300,324,900,,,
1020,16-06-2027,18:30:00,86,Male,22,Clothing,3,300,300,900,,,
1690,17-06-2027,17:36:00,101,Female,52,Clothing,3,300,369,900,,,
47,18-06-2027,17:22:00,96,Female,40,Beauty,3,500,600,1500,,,
405,19-06-2027,17:55:00,79,Female,25,Clothing,4,300,324,1200,,,
1047,20-06-2027,21:53:00,84,Female,40,Beauty,3,500,490,1500,,,
1405,21-06-2027,20:08:00,91,Female,25,Clothing,4,300,342,1200,,,
205,22-06-2027,17:20:00,88,Female,43,Clothing,1,25,25.5,25,,,
512,23-06-2027,18:00:00,56,Female,57,Beauty,1,25,9.5,25,,,
565,24-06-2027,20:24:00,75,Female,45,Beauty,2,30,9,60,,,
761,25-06-2027,22:16:00,64,Female,33,Clothing,1,500,275,500,,,
762,26-06-2027,17:49:00,56,Female,24,Electronics,2,25,10.25,50,,,
950,27-06-2027,21:27:00,75,Male,36,Clothing,3,300,144,900,,,
1205,28-06-2027,19:19:00,97,Female,43,Clothing,1,25,7.25,25,,,
1512,29-06-2027,20:05:00,105,Female,57,Beauty,1,25,13.25,25,,,
1565,30-06-2027,20:45:00,74,Female,45,Beauty,2,30,11.1,60,,,
1761,01-07-2027,18:46:00,72,Female,33,Clothing,1,500,200,500,,,
1762,02-07-2027,18:43:00,81,Female,24,Electronics,2,25,11,50,,,
1950,03-07-2027,19:23:00,50,Male,36,Clothing,3,300,84,900,,,
86,04-07-2027,18:55:00,69,Male,19,Beauty,3,30,15.6,90,,,
173,05-07-2027,17:30:00,85,Male,64,Electronics,4,30,14.1,120,,,
1086,06-07-2027,19:50:00,84,Male,19,Beauty,3,30,16.5,90,,,
1173,07-07-2027,21:03:00,70,Male,64,Electronics,4,30,15,120,,,
595,08-07-2027,21:35:00,65,Female,18,Clothing,4,500,210,2000,,,
827,09-07-2027,19:24:00,96,Male,61,Beauty,3,300,165,900,,,
965,10-07-2027,21:45:00,84,Male,22,Clothing,4,50,13,200,,,
1595,11-07-2027,17:44:00,115,Female,18,Clothing,4,500,255,2000,,,
1827,12-07-2027,20:02:00,62,Male,61,Beauty,3,300,132,900,,,
1965,13-07-2027,20:03:00,93,Male,22,Clothing,4,50,21.5,200,,,
388,14-07-2027,19:04:00,60,Male,50,Electronics,1,25,12.25,25,,,
631,15-07-2027,22:18:00,92,Male,56,Electronics,3,30,16.5,90,,,
1388,16-07-2027,18:12:00,89,Male,50,Electronics,1,25,6.75,25,,,
1631,17-07-2027,19:11:00,75,Male,56,Electronics,3,30,12.3,90,,,
554,18-07-2027,21:04:00,94,Female,46,Beauty,3,50,13,150,,,
812,19-07-2027,17:45:00,89,Male,19,Electronics,3,25,11.25,75,,,
1554,20-07-2027,19:55:00,83,Female,46,Beauty,3,50,15.5,150,,,
1812,21-07-2027,22:19:00,85,Male,19,Electronics,3,25,12,75,,,
58,22-07-2027,19:18:00,53,Male,18,Clothing,4,300,75,1200,,,
952,23-07-2027,18:09:00,69,Female,57,Clothing,1,25,13.25,25,,,
1058,24-07-2027,18:31:00,100,Male,18,Clothing,4,300,153,1200,,,
1952,25-07-2027,22:13:00,114,Female,57,Clothing,1,25,13.5,25,,,
345,26-07-2027,18:56:00,104,Male,62,Electronics,1,30,13.5,30,,,
458,27-07-2027,21:35:00,110,Female,39,Electronics,4,25,7,100,,,
582,28-07-2027,21:38:00,110,Male,35,Clothing,3,300,75,900,,,
963,29-07-2027,18:24:00,76,Female,55,Beauty,1,50,13,50,,,
1345,30-07-2027,17:50:00,98,Male,62,Electronics,1,30,11.4,30,,,
1458,31-07-2027,19:21:00,95,Female,39,Electronics,4,25,9.75,100,,,
1582,01-08-2027,19:12:00,56,Male,35,Clothing,3,300,114,900,,,
1963,02-08-2027,20:56:00,115,Female,55,Beauty,1,50,20.5,50,,,
369,03-08-2027,19:42:00,111,Male,23,Electronics,3,500,215,1500,,,
706,04-08-2027,22:19:00,66,Male,51,Electronics,4,25,8,100,,,
747,05-08-2027,18:12:00,51,Male,23,Beauty,1,30,9.3,30,,,
1369,06-08-2027,21:14:00,64,Male,23,Electronics,3,500,180,1500,,,
1706,07-08-2027,18:04:00,57,Male,51,Electronics,4,25,11.75,100,,,
1747,08-08-2027,18:22:00,87,Male,23,Beauty,1,30,16.2,30,,,
533,09-08-2027,17:19:00,92,Male,19,Electronics,3,500,155,1500,,,
1533,10-08-2027,19:35:00,67,Male,19,Electronics,3,500,255,1500,,,
169,11-08-2027,18:47:00,73,Male,18,Beauty,3,500,145,1500,,,
645,12-08-2027,22:11:00,51,Female,35,Electronics,4,30,11.1,120,,,
968,13-08-2027,20:34:00,101,Female,48,Clothing,3,300,120,900,,,
997,14-08-2027,20:36:00,51,Male,52,Beauty,3,30,15,90,,,
1169,15-08-2027,17:12:00,101,Male,18,Beauty,3,500,255,1500,,,
1645,16-08-2027,17:27:00,109,Female,35,Electronics,4,30,9,120,,,
1968,17-08-2027,19:09:00,75,Female,48,Clothing,3,300,153,900,,,
1997,18-08-2027,21:09:00,99,Male,52,Beauty,3,30,10.2,90,,,
57,19-08-2027,20:12:00,64,Female,63,Beauty,1,30,10.2,30,,,
137,20-08-2027,20:42:00,66,Male,46,Beauty,2,500,125,1000,,,
778,21-08-2027,18:28:00,105,Female,47,Beauty,4,25,13.75,100,,,
1057,22-08-2027,22:31:00,114,Female,63,Beauty,1,30,15.9,30,,,
1137,23-08-2027,22:34:00,104,Male,46,Beauty,2,500,145,1000,,,
1778,24-08-2027,19:57:00,94,Female,47,Beauty,4,25,11.25,100,,,
599,25-08-2027,19:07:00,82,Female,28,Beauty,2,50,24.5,100,,,
938,26-08-2027,17:55:00,103,Male,49,Clothing,4,50,23,200,,,
1599,27-08-2027,17:23:00,110,Female,28,Beauty,2,50,20.5,100,,,
1938,28-08-2027,20:15:00,76,Male,49,Clothing,4,50,13.5,200,,,
